name,log_nbb,pindex,curvature,log_e0,abs_sin_b,log_eflux,category,ts,r95,glat,nickname,ra,dec
4FGL J0803.5-5145,0.47712125471966244,1.65980147,0.3814856677949452,2.984344866130154,0.1876629138347383,-11.699189727645711,psr-like,25.01737449481152,0.2317692379388069,-10.816425836622251,211N-0985,120.93576349185491,-51.81116306147731
4FGL J0805.3-7425,0.0,2.23926573,0.0103407807538258,3.3057541723365755,0.3636426632835607,-11.67724896225179,bll,59.50975132826716,0.0499793230785342,-21.32407373295068,504N-1306,121.31013795280278,-74.42951849913139
4FGL J0806.8+5659,0.47712125471966244,2.14111514,0.0273414655574288,3.423887637044248,0.5382390267798091,-11.995821930572596,bll,31.279264981742017,0.1068988836202319,32.563842043397194,504F-0260,121.61262133697733,56.90168844737604
4FGL J0807.2+3312,0.0,2.18151668,0.5693480310998478,3.359682278065191,0.4914266336969341,-12.1328906723331,X,46.73568715096917,0.0717063747357383,29.43439326920527,504S-0269,121.80246941516234,33.19833225936698
4FGL J0809.8+0507,0.9030899869919435,2.79742873,0.260851081484037,2.5760825350218597,0.3369687661700441,-11.607873799640586,fsrq,58.71783657168271,0.2597481947544555,19.69230215115565,504S-0341,122.35392435736198,5.181408192414007
4FGL J0810.0-0505,0.7781512503836436,2.35199369,-0.0536501476475992,3.20615775227858,0.2581266253096307,-11.727535938909655,bll,44.51911901857238,0.0577413431376572,14.95893170603979,S8008-1278,122.5591775675478,-5.118781028134656
4FGL J0811.0-5636,0.3010299956639812,1.0,0.5392095720016143,3.41439439088095,0.214141772724472,-11.970486032614389,psr-like,41.09863705723546,0.0777253214840597,-12.365181877725234,504N-1155,122.71748569981052,-56.587044948345685
4FGL J0813.9+0124,0.9542425094393249,2.7691827,-0.0503171794703494,2.774821948437432,0.3247006586822553,-11.4961736398804,fsrq,68.89328342245426,0.1338697979947082,18.947440477319315,504F-0392,123.50054727933085,1.3899958563404722
4FGL J0815.5+6554,0.6989700043360189,2.44699791,-0.0919243139458125,3.202368683374899,0.5465168917477949,-11.770446443817907,fsrq,56.1944044646807,0.0572757180532597,33.12838377571837,P88Y1952,123.86548080125083,65.89478919694328
4FGL J0817.7-5258,0.47712125471966244,2.58892227,0.3677735869594634,3.0431678551683303,0.1660546376772834,-11.644368691795979,fsrq,42.148892803816125,0.1070361708006697,-9.558505987496323,605S-0546,124.41052647577253,-52.853984610446716
4FGL J0821.0-0651,0.3010299956639812,1.98339795,0.4313777282088982,3.5415239312271263,0.2824326008383254,-12.003282829284739,bll,60.45073932292871,0.0486782049736408,16.40544372273204,03bH-0067,125.26257498944892,-6.844575169224957
4FGL J0822.8-4207,0.0,2.05774782,-0.0352710100825492,3.8898398009974224,0.049522616117921,-11.196782018297508,bll,78.30692041665316,0.0706232921944403,-2.8385979732192634,504F-1088,125.73595125539448,-42.1529463860559
4FGL J0826.0-0157,0.3010299956639812,2.37170396,0.1161953977890206,3.0084817209701793,0.3416422671684118,-11.756602557358773,fsrq,59.230326332501136,0.0896452852963986,19.976961481977398,P88Y1998,126.55416819741205,-1.9852416959617536
4FGL J0826.1-5053,0.47712125471966244,2.17024597,0.5938497643225515,3.439907698397255,0.1285119614864012,-11.474338876310076,X,188.0722334608436,0.0383298811007503,-7.383612720976884,P88Y1999,126.54955275591745,-50.91715308868358
4FGL J0826.2-2344,0.47712125471966244,2.47460619,0.0193251075023659,3.197869422870123,0.1440058476090463,-11.688920198525864,fsrq,33.98227439168841,0.0881587532037655,8.279714270271972,504F-0564,126.56924755671584,-23.740667203280722
4FGL J0827.0-4111,0.3010299956639812,2.26644742,-0.0073114262518991,3.5625228031898644,0.0288807985332212,-11.328119515153222,bll,47.04694511182606,0.0570619911685455,-1.654977988984484,P88Y2002,126.7579737420415,-41.18145726075836
4FGL J0827.6-0059,0.6020599913279624,1.96416671,0.1066805654658664,3.505355252277924,0.3532888531088158,-11.879482386373333,bll,57.40151876932941,0.0608646197896254,20.688608532544045,504H-0172,126.83760693800218,-1.0468879509322426
4FGL J0828.0+5659,0.6020599913279624,1.86095514,0.0289243461181087,3.856004250237233,0.5807637615538848,-12.161092707392006,bll,29.20648816926405,0.0633496939369911,35.50427950444845,504H-0125,127.01084705862992,56.97975725741034
4FGL J0828.4-4444,0.47712125471966244,2.59541699,0.5652931870456901,3.6203524205087274,0.0613246232759403,-11.157658576885497,X,133.868285369128,0.0825141943750788,-3.5158481271165924,011P-0162,127.18390994996867,-44.81412472685538
4FGL J0829.3+3729,0.0,2.61595015,0.4014040151145148,2.7185919431848533,0.569729581813261,-11.676263884246353,fsrq,74.88243227894418,0.1616417476035469,34.731370824213094,P88Y2010,127.3067737140616,37.47123098884832
4FGL J0830.1-5454,0.0,2.44693076,0.8312386775695568,3.2312683472722448,0.1578453151979959,-11.914803254970973,X,35.16650631511584,0.1139914217715616,-9.081852675629577,211P-0784,127.65531069757829,-54.839658564967536
4FGL J0836.6-6036,0.3010299956639812,2.12728708,0.6459827356178782,3.505427901542676,0.2034894208020034,-12.056622615921032,X,43.224952722433954,0.0664186327750298,-11.741085455656172,P88Y2050,129.15732606481734,-60.57904088176536
4FGL J0837.8-4048,0.0,1.08986279,0.5558368610188436,3.247043909240066,0.0030855945597826,-11.47211248167632,psr-like,36.14792643953115,0.1502871886897719,0.1767918261008651,011N-0128,129.47001701490007,-40.86987971644078
4FGL J0838.4-3952,0.0,1.71066806,0.4343256238451221,3.0279112542163533,0.0163230612011577,-11.205524051847632,psr-like,56.55228248797357,0.1982173403093441,0.9352840519057984,605N-0521,129.70166252908302,-39.850922310787006
4FGL J0838.5+4013,0.3010299956639812,1.72342015,-0.040948520393208,4.010001932141103,0.6003372758141552,-12.131530890863237,bll,34.01527517801151,0.0461623822549566,36.89405706757488,P88Y2057,129.59674382276927,40.32260322293912
4FGL J0838.9-2502,0.3010299956639812,2.65555103,0.2772118120985656,3.0706150991413868,0.1721808778418562,-11.83018587424313,fsrq,28.51727018505335,0.2221204628691202,9.91464417525476,P88Y2060,129.64818734991024,-24.867167025440597
4FGL J0839.6-8341,0.3010299956639812,1.7855598,-0.0464672045593916,3.9374881896044265,0.4087469586583145,-11.909020408256827,bll,41.09286511235405,0.0534631948803267,-24.1261449786094,204F-0147,129.91567547368788,-83.6923914301221
4FGL J0840.5-4122,0.47712125471966244,2.70984122,0.6800963523640791,3.0912045423623726,0.0047089046232791,-11.338801139339033,X,45.742067887447774,0.2030183388646916,0.2698013581359149,211P-0460,130.0927467967359,-41.328985874256574
4FGL J0843.9-4224,0.0,1.57097568,0.4368663260658989,3.091364193353222,0.0006812771774766,-11.310465973405673,psr-like,31.506263034418225,0.2386806766944623,-0.039034309967551,211N-1338,130.76070379899085,-42.46994448945552
4FGL J0844.1-4330,0.3010299956639812,2.78636427,0.845782061798106,3.2023438724045636,0.0077162127807492,-11.239649839284649,X,90.27931393310428,0.2153709556937472,-0.4421108134443766,P88Y2089,131.09474026686394,-43.4311714052897
4FGL J0844.5+3035,0.0,2.41824887,-0.0237922273407575,3.081453319707284,0.594933431343759,-11.91321103869721,bll,27.449268609751016,0.0798304328796518,36.507886716369406,011F-0059,131.13252238668758,30.58739706097427
4FGL J0844.9-4117,0.0,2.81691419,0.2100603558450875,3.002414300328716,0.0177573805042873,-10.857901682075076,fsrq,153.90423574578017,0.1239859705486483,1.017476435433628,504P-0603,131.22667759850214,-41.20467653503283
4FGL J0845.9+6822,1.255272505103306,2.8102431,0.1694188679327579,2.804808098011226,0.5809808442512333,-11.855768849046134,fsrq,36.31915173516609,0.182434812505828,35.51955960700099,211F-0093,131.478441409368,68.37728689836095
4FGL J0847.1-5954,0.47712125471966244,1.96159429,0.0711822585452881,3.709495411276035,0.1784406215878844,-11.764892083445952,bll,75.6714856971521,0.031069436196746,-10.27894358493702,P88Y2097,131.82563650002314,-59.90992423731016
4FGL J0847.8-4138,0.0,1.56858794,0.4579866202346516,3.1624312752816475,0.0216235295808331,-11.311559804053031,psr-like,52.70440789032728,0.1159761352014911,1.2390335532248276,211N-1337,131.99504738044797,-41.56985616851955
